dates,reservoir,volume (%),rain (mm/dia)
6/21/2015,Cantareira,20,0.2
6/22/2015,Cantareira,19.9,0.1
6/23/2015,Cantareira,19.9,0.2
6/24/2015,Cantareira,19.9,2.6
6/25/2015,Cantareira,19.9,2
6/26/2015,Cantareira,20,0
6/27/2015,Cantareira,19.9,0
6/28/2015,Cantareira,19.9,0.1
6/29/2015,Cantareira,19.9,0.1
6/30/2015,Cantareira,19.9,0
7/1/2015,Cantareira,19.8,0
7/2/2015,Cantareira,19.8,1.2
7/3/2015,Cantareira,19.7,2.7
7/4/2015,Cantareira,19.7,5.7
7/5/2015,Cantareira,19.7,6
7/6/2015,Cantareira,19.7,0.1
7/7/2015,Cantareira,19.7,0
7/8/2015,Cantareira,19.7,2.6
7/9/2015,Cantareira,19.6,1.6
7/10/2015,Cantareira,19.6,0.1
7/11/2015,Cantareira,19.6,0.1
7/12/2015,Cantareira,19.5,1.7
7/13/2015,Cantareira,19.5,0.1
7/14/2015,Cantareira,19.4,0
7/15/2015,Cantareira,19.4,0
7/16/2015,Cantareira,19.3,0
7/17/2015,Cantareira,19.3,0
7/18/2015,Cantareira,19.2,0
7/19/2015,Cantareira,19.2,0.1
7/20/2015,Cantareira,19.1,0
7/21/2015,Cantareira,19,0
7/22/2015,Cantareira,19,0
7/23/2015,Cantareira,18.9,0
7/24/2015,Cantareira,18.9,1
7/25/2015,Cantareira,18.8,15.1
7/26/2015,Cantareira,18.8,5.1
7/27/2015,Cantareira,18.9,0.3
7/28/2015,Cantareira,18.8,0
7/29/2015,Cantareira,18.8,0.2
7/30/2015,Cantareira,18.8,0.2
7/31/2015,Cantareira,18.7,0
8/1/2015,Cantareira,18.7,0.2
8/2/2015,Cantareira,18.6,0.1
8/3/2015,Cantareira,18.5,0.1
8/4/2015,Cantareira,18.4,0.1
8/5/2015,Cantareira,18.3,0.2
8/6/2015,Cantareira,18.2,0
8/7/2015,Cantareira,18.1,0
8/8/2015,Cantareira,18,0
8/9/2015,Cantareira,17.9,0.1
8/10/2015,Cantareira,17.8,0
8/11/2015,Cantareira,17.7,0.1
8/12/2015,Cantareira,17.5,0
8/13/2015,Cantareira,17.4,0
8/14/2015,Cantareira,17.3,0
8/15/2015,Cantareira,17.2,0
8/16/2015,Cantareira,17.1,0
8/17/2015,Cantareira,17,0
8/18/2015,Cantareira,16.8,0
8/19/2015,Cantareira,16.7,0
8/20/2015,Cantareira,16.6,0
8/21/2015,Cantareira,16.5,0
8/22/2015,Cantareira,16.3,0
8/23/2015,Cantareira,16.2,0.1
8/24/2015,Cantareira,16.1,0
8/25/2015,Cantareira,16,8.9
8/26/2015,Cantareira,15.9,5.1
8/27/2015,Cantareira,15.8,0.1
8/28/2015,Cantareira,15.8,15.4
8/29/2015,Cantareira,15.7,0.1
8/30/2015,Cantareira,15.6,0.1
8/31/2015,Cantareira,15.5,0.1
9/1/2015,Cantareira,15.4,0
9/2/2015,Cantareira,15.3,0.2
9/3/2015,Cantareira,15.3,0
9/4/2015,Cantareira,15.2,0
9/5/2015,Cantareira,15.1,1.9
9/6/2015,Cantareira,15,0
9/7/2015,Cantareira,15,0.1
9/8/2015,Cantareira,15,17.5
9/9/2015,Cantareira,15.4,45.8
9/10/2015,Cantareira,15.6,0.2
9/11/2015,Cantareira,15.7,23.8
9/12/2015,Cantareira,16,18.3
9/13/2015,Cantareira,16.3,1.1
9/14/2015,Cantareira,16.4,0
9/15/2015,Cantareira,16.5,0
9/16/2015,Cantareira,16.5,0
9/17/2015,Cantareira,16.5,0
9/18/2015,Cantareira,16.5,0
9/19/2015,Cantareira,16.4,0
9/20/2015,Cantareira,16.4,0
9/21/2015,Cantareira,16.3,0
9/22/2015,Cantareira,16.3,0
9/23/2015,Cantareira,16.2,0
9/24/2015,Cantareira,16.1,0
9/25/2015,Cantareira,16,0
9/26/2015,Cantareira,16.1,29.6
9/27/2015,Cantareira,16.2,2
9/28/2015,Cantareira,16.2,9.6
9/29/2015,Cantareira,16.2,0.2
9/30/2015,Cantareira,16.2,4.2
10/1/2015,Cantareira,16.4,28.7
10/2/2015,Cantareira,16.5,0
10/3/2015,Cantareira,16.6,11.8
10/4/2015,Cantareira,16.7,0.2
10/5/2015,Cantareira,16.7,0.9
